subID,trialType,trialNum,cntBalance,correct,rt,rwdType,tgtCol,tgtDir,tgtPos,colPos,colMatch
tex,RSVPtest,188,g,TRUE,840.2,2,g,,2,2,2
tex,RSVPtest,189,g,TRUE,695.8,2,g,,1,0,1
tex,RSVPtest,190,g,TRUE,769.5999999,2,g,,2,1,1
tex,RSVPtest,191,g,TRUE,1256.1,2,g,,1,2,1
tex,RSVPtest,192,g,TRUE,579.4000001,0,b,,3,3,0
tex,RSVPtest,193,g,TRUE,778.9000001,1,r,,3,2,1
tex,RSVPtest,194,g,TRUE,864.7,0,b,,1,3,0
tex,RSVPtest,195,g,TRUE,650.0999999,2,g,,3,0,1
tex,RSVPtest,196,g,TRUE,888.3,0,b,,1,3,0
tex,RSVPtest,197,g,TRUE,658.3999999,0,b,,3,3,0
tex,RSVPtest,198,g,TRUE,536.8,2,g,,3,0,1
tex,RSVPtest,199,g,TRUE,992,0,b,,1,3,0
tex,RSVPtest,200,g,TRUE,728.0999999,1,r,,1,0,1
tex,RSVPtest,201,g,TRUE,977.2,1,r,,2,2,2
tex,RSVPtest,202,g,TRUE,815.1000001,2,g,,3,1,1
tex,RSVPtest,203,g,TRUE,727.7,0,b,,3,3,0
tex,RSVPtest,204,g,TRUE,753.5,0,b,,2,3,0
tex,RSVPtest,205,g,TRUE,993.1999998,2,g,,3,2,1
tex,RSVPtest,206,g,TRUE,655.2,1,r,,3,1,1
tex,RSVPtest,207,g,TRUE,665.1999998,1,r,,0,1,1
tex,RSVPtest,208,g,TRUE,725.8999999,2,g,,3,2,1
tex,RSVPtest,209,g,TRUE,634.9000001,0,b,,1,3,0
tex,RSVPtest,210,g,TRUE,890.2,0,b,,3,3,0
tex,RSVPtest,211,g,TRUE,808.2,0,b,,3,3,0
tex,RSVPtest,212,g,TRUE,726.8,1,r,,2,0,1
tex,RSVPtest,213,g,TRUE,639,0,b,,3,3,0
tex,RSVPtest,214,g,TRUE,672.5,0,b,,3,3,0
tex,RSVPtest,215,g,TRUE,713.2,1,r,,3,2,1
tex,RSVPtest,216,g,TRUE,847.4000001,1,r,,2,0,1
tex,RSVPtest,217,g,TRUE,1176.5,1,r,,0,2,1
tex,RSVPtest,218,g,TRUE,688.5999999,1,r,,3,2,1
tex,RSVPtest,219,g,TRUE,800,2,g,,2,2,2
tex,RSVPtest,220,g,TRUE,559.5,0,b,,3,3,0
tex,RSVPtest,221,g,TRUE,728.5,0,b,,0,3,0
tex,RSVPtest,222,g,TRUE,640.9000001,0,b,,3,3,0
tex,RSVPtest,223,g,TRUE,613.6000001,2,g,,2,1,1
tex,RSVPtest,224,g,TRUE,617.0999999,2,g,,0,0,2
tex,RSVPtest,225,g,TRUE,501.9000001,2,g,,1,2,1
tex,RSVPtest,226,g,TRUE,559.7,2,g,,3,1,1
tex,RSVPtest,227,g,TRUE,670.8999999,0,b,,2,3,0
tex,RSVPtest,228,g,TRUE,663.4000001,2,g,,3,1,1
tex,RSVPtest,229,g,TRUE,622.4000001,0,b,,2,3,0
tex,RSVPtest,230,g,TRUE,1519.8,2,g,,2,1,1
tex,RSVPtest,231,g,FALSE,1272.7,1,r,,1,1,2
tex,RSVPtest,232,g,TRUE,711.5,0,b,,3,3,0
tex,RSVPtest,233,g,TRUE,958.6000001,2,g,,0,1,1
tex,RSVPtest,234,g,TRUE,729.8,2,g,,0,2,1
tex,RSVPtest,235,g,TRUE,502.3999999,1,r,,1,1,2
tex,RSVPtest,236,g,TRUE,808.3999999,1,r,,1,0,1
tex,RSVPtest,237,g,TRUE,616.2,1,r,,3,2,1
tex,RSVPtest,238,g,TRUE,634,1,r,,3,1,1
tex,RSVPtest,239,g,TRUE,736.3999999,2,g,,3,1,1
tex,RSVPtest,240,g,TRUE,609.8000002,2,g,,3,0,1
subID,trialType,trialNum,cntBalance,correct,rt,rwdType,tgtCol,tgtDir,tgtPos,colPos,colMatch
c1z,VDACtrain,0,g,null,null,2,g,v,5,,
c1z,VDACtrain,0,g,TRUE,621.3,2,g,v,0,,
c1z,VDACtrain,0,g,null,null,2,g,h,5,,
c1z,VDACtrain,0,g,FALSE,594.1,1,r,h,0,,
c1z,VDACtrain,0,g,null,null,1,r,v,3,,
c1z,VDACtrain,0,g,TRUE,961.4,2,g,h,3,,
c1z,VDACtrain,0,g,FALSE,613.3,1,r,h,1,,
c1z,VDACtrain,0,g,TRUE,797.5,1,r,v,4,,
c1z,VDACtrain,0,g,TRUE,742.2,2,g,v,2,,
c1z,VDACtrain,0,g,FALSE,646.7,1,r,h,2,,
c1z,VDACtrain,0,g,TRUE,888.2,2,g,h,3,,
c1z,VDACtrain,0,g,TRUE,621.8,2,g,v,2,,
c1z,VDACtrain,0,g,TRUE,582.9,1,r,h,0,,
c1z,VDACtrain,0,g,TRUE,709.4,2,g,v,0,,
c1z,VDACtrain,0,g,FALSE,877.1,1,r,h,2,,
c1z,VDACtrain,0,g,TRUE,798.5,2,g,h,5,,
c1z,VDACtrain,0,g,TRUE,678.2,1,r,h,1,,
c1z,VDACtrain,0,g,TRUE,621.4,1,r,v,4,,
c1z,VDACtrain,0,g,TRUE,546.4,1,r,v,3,,
c1z,VDACtrain,0,g,TRUE,508.5,2,g,v,5,,
c1z,VDACtest,1,g,TRUE,698.2,1,r,h,5,,
c1z,VDACtest,2,g,TRUE,635.3,1,r,v,4,,
c1z,VDACtest,3,g,TRUE,565.8,1,r,h,5,,
c1z,VDACtest,4,g,TRUE,599.3,1,r,h,3,,
c1z,VDACtest,5,g,TRUE,796.8,1,r,h,1,,
c1z,VDACtest,6,g,TRUE,365.3,2,g,v,4,,
c1z,VDACtest,7,g,FALSE,460.9,1,r,v,5,,
c1z,VDACtest,8,g,TRUE,509.3,2,g,h,3,,
c1z,VDACtest,9,g,FALSE,620.9,1,r,h,4,,
c1z,VDACtest,10,g,TRUE,581.6,1,r,h,4,,
c1z,VDACtest,11,g,TRUE,478.3,2,g,v,3,,
c1z,VDACtest,12,g,null,null,2,g,v,2,,
c1z,VDACtest,13,g,FALSE,855.9,2,g,h,2,,
c1z,VDACtest,14,g,TRUE,629.1,2,g,v,1,,
c1z,VDACtest,15,g,TRUE,628,2,g,h,2,,
c1z,VDACtest,16,g,TRUE,615.7,2,g,v,0,,
c1z,VDACtest,17,g,FALSE,596.7,2,g,h,4,,
c1z,VDACtest,18,g,TRUE,684.9,2,g,h,2,,
c1z,VDACtest,19,g,TRUE,509.3,1,r,v,5,,
c1z,VDACtest,20,g,TRUE,876.3,1,r,h,0,,
c1z,VDACtest,21,g,TRUE,581.9,2,g,v,4,,
c1z,VDACtest,22,g,TRUE,534.3,1,r,v,3,,
c1z,VDACtest,23,g,TRUE,454.6,2,g,v,5,,
c1z,VDACtest,24,g,TRUE,444.6,2,g,v,4,,
c1z,VDACtest,25,g,TRUE,421,1,r,h,2,,
c1z,VDACtest,26,g,TRUE,403.3,2,g,v,5,,
c1z,VDACtest,27,g,TRUE,533,1,r,h,4,,
c1z,VDACtest,28,g,TRUE,525.2,1,r,h,0,,
c1z,VDACtest,29,g,TRUE,388.3,2,g,v,0,,
c1z,VDACtest,30,g,TRUE,420.6,2,g,h,3,,
c1z,VDACtest,31,g,TRUE,444.8,1,r,v,4,,
c1z,VDACtest,32,g,TRUE,414.8,2,g,h,4,,
c1z,VDACtest,33,g,FALSE,509.2,1,r,h,5,,
c1z,VDACtest,34,g,TRUE,413.7,2,g,v,5,,
c1z,VDACtest,35,g,FALSE,508.6,1,r,h,1,,
c1z,VDACtest,36,g,TRUE,364.3,1,r,h,5,,
c1z,VDACtest,37,g,TRUE,437.6,2,g,h,4,,
c1z,VDACtest,38,g,TRUE,524.6,2,g,v,2,,
c1z,VDACtest,39,g,TRUE,660.4,1,r,h,2,,
c1z,VDACtest,40,g,TRUE,478.8,1,r,h,0,,
c1z,VDACtest,41,g,TRUE,404.9,2,g,v,4,,
c1z,VDACtest,42,g,FALSE,491.9,1,r,v,0,,
c1z,VDACtest,43,g,FALSE,435.8,1,r,h,4,,
c1z,VDACtest,44,g,FALSE,498,2,g,h,0,,
c1z,VDACtest,45,g,TRUE,678.6,2,g,v,1,,
c1z,VDACtest,46,g,TRUE,357.2,1,r,h,4,,
c1z,VDACtest,47,g,FALSE,543.2,1,r,v,1,,
c1z,VDACtest,48,g,FALSE,550.5,1,r,v,0,,
c1z,VDACtest,49,g,TRUE,542.6,2,g,v,1,,
c1z,VDACtest,50,g,TRUE,525.7,1,r,h,3,,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
c1z,VDACtest,51,g,TRUE,596.8,2,g,v,0,,
c1z,VDACtest,52,g,TRUE,524.8,1,r,v,0,,
c1z,VDACtest,53,g,TRUE,492.8,1,r,v,3,,
c1z,VDACtest,54,g,TRUE,413.5,2,g,h,3,,
c1z,VDACtest,55,g,TRUE,413.8,1,r,v,3,,
c1z,VDACtest,56,g,TRUE,534.2,2,g,h,4,,
c1z,VDACtest,57,g,TRUE,438.5,2,g,h,3,,
c1z,VDACtest,58,g,FALSE,436.6,1,r,h,0,,
c1z,VDACtest,59,g,TRUE,716.2,1,r,v,3,,
c1z,VDACtest,60,g,TRUE,508.6,1,r,h,1,,
c1z,VDACtest,61,g,TRUE,397.9,2,g,v,4,,
c1z,VDACtest,62,g,TRUE,501.5,1,r,v,5,,
c1z,VDACtest,63,g,TRUE,365,2,g,v,4,,
c1z,VDACtest,64,g,TRUE,484.4,1,r,v,3,,
c1z,VDACtest,65,g,TRUE,461.4,1,r,h,1,,
c1z,VDACtest,66,g,TRUE,414,2,g,v,0,,
c1z,VDACtest,67,g,FALSE,557.4,1,r,h,1,,
c1z,VDACtest,68,g,TRUE,542.1,2,g,h,1,,
c1z,VDACtest,69,g,TRUE,477,1,r,v,2,,
c1z,VDACtest,70,g,TRUE,371.3,2,g,h,5,,
c1z,VDACtest,71,g,TRUE,453.2,2,g,h,3,,
c1z,VDACtest,72,g,TRUE,533.8,2,g,v,2,,
c1z,VDACtest,73,g,FALSE,670.1,1,r,v,5,,
c1z,VDACtest,74,g,FALSE,501.1,2,g,h,5,,
c1z,VDACtest,75,g,TRUE,470.7,1,r,v,5,,
c1z,VDACtest,76,g,TRUE,421.3,2,g,h,0,,
c1z,VDACtest,77,g,FALSE,685,1,r,h,4,,
c1z,VDACtest,78,g,TRUE,469.5,2,g,v,0,,
c1z,VDACtest,79,g,TRUE,547.7,1,r,h,3,,
c1z,VDACtest,80,g,FALSE,575,1,r,v,2,,
c1z,VDACtest,81,g,TRUE,543.2,1,r,h,0,,
c1z,VDACtest,82,g,TRUE,556.8,1,r,h,5,,
c1z,VDACtest,83,g,TRUE,549.2,1,r,h,1,,
c1z,VDACtest,84,g,FALSE,452.8,2,g,h,1,,
c1z,VDACtest,85,g,TRUE,569.1,1,r,h,5,,
c1z,VDACtest,86,g,TRUE,749.2,1,r,h,4,,
c1z,VDACtest,87,g,TRUE,365.9,2,g,v,0,,
c1z,VDACtest,88,g,FALSE,429.2,1,r,v,1,,
c1z,VDACtest,89,g,TRUE,454.9,1,r,v,4,,
c1z,VDACtest,90,g,TRUE,373.8,1,r,v,5,,
c1z,VDACtest,91,g,TRUE,479.1,1,r,h,0,,
c1z,VDACtest,92,g,TRUE,518.5,2,g,h,2,,
c1z,VDACtest,93,g,FALSE,476.3,2,g,h,5,,
c1z,VDACtest,94,g,TRUE,580.6,2,g,h,3,,
c1z,VDACtest,95,g,TRUE,413.2,2,g,h,1,,
c1z,VDACtest,96,g,TRUE,610,1,r,h,2,,
c1z,VDACtest,97,g,TRUE,515.8,2,g,v,1,,
c1z,VDACtest,98,g,TRUE,541,2,g,h,4,,
c1z,VDACtest,99,g,TRUE,517.7,2,g,h,5,,
c1z,VDACtest,100,g,FALSE,517.6,1,r,h,3,,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
c1z,VDACtest,101,g,TRUE,890,1,r,h,3,,
c1z,VDACtest,102,g,TRUE,421.1,2,g,v,5,,
c1z,VDACtest,103,g,FALSE,653.8,1,r,v,1,,
c1z,VDACtest,104,g,TRUE,468.5,1,r,v,0,,
c1z,VDACtest,105,g,TRUE,476.1,2,g,h,5,,
c1z,VDACtest,106,g,TRUE,597.4,2,g,h,1,,
c1z,VDACtest,107,g,TRUE,413.9,2,g,h,5,,
c1z,VDACtest,108,g,TRUE,381.6,1,r,v,1,,
c1z,VDACtest,109,g,TRUE,620.6,2,g,h,5,,
c1z,VDACtest,110,g,TRUE,532.7,2,g,h,1,,
c1z,VDACtest,111,g,TRUE,597.6,2,g,h,3,,
c1z,VDACtest,112,g,TRUE,469.5,2,g,v,1,,
c1z,VDACtest,113,g,TRUE,461.2,2,g,v,5,,
c1z,VDACtest,114,g,TRUE,412.3,2,g,h,1,,
c1z,VDACtest,115,g,TRUE,619.9,2,g,h,0,,
c1z,VDACtest,116,g,TRUE,982.2,1,r,h,3,,
c1z,VDACtest,117,g,TRUE,485.3,2,g,v,5,,
c1z,VDACtest,118,g,TRUE,502,2,g,h,1,,
c1z,VDACtest,119,g,TRUE,430.5,2,g,v,1,,
c1z,VDACtest,120,g,TRUE,467,1,r,v,1,,
c1z,VDACtest,121,g,TRUE,517.5,1,r,v,0,,
c1z,VDACtest,122,g,FALSE,508.7,2,g,v,4,,
c1z,VDACtest,123,g,TRUE,645.2,1,r,h,3,,
c1z,VDACtest,124,g,TRUE,637.2,2,g,h,4,,
c1z,VDACtest,125,g,TRUE,524.6,2,g,v,3,,
c1z,VDACtest,126,g,TRUE,460.7,2,g,v,5,,
c1z,VDACtest,127,g,TRUE,549.2,1,r,h,2,,
c1z,VDACtest,128,g,FALSE,444.2,1,r,v,2,,
c1z,VDACtest,129,g,TRUE,581.9,1,r,v,4,,
c1z,VDACtest,130,g,FALSE,541.9,2,g,h,1,,
c1z,VDACtest,131,g,TRUE,557.5,1,r,v,3,,
c1z,VDACtest,132,g,TRUE,531.8,2,g,v,2,,
c1z,VDACtest,133,g,TRUE,477.1,1,r,v,1,,
c1z,VDACtest,134,g,TRUE,549.7,2,g,h,3,,
c1z,VDACtest,135,g,TRUE,580.9,1,r,h,2,,
c1z,VDACtest,136,g,TRUE,636.4,2,g,h,0,,
c1z,VDACtest,137,g,TRUE,579.3,2,g,v,2,,
c1z,VDACtest,138,g,TRUE,502,2,g,v,3,,
c1z,VDACtest,139,g,TRUE,588.6,2,g,h,5,,
c1z,VDACtest,140,g,TRUE,637.4,2,g,v,1,,
c1z,VDACtest,141,g,TRUE,501.6,1,r,h,0,,
c1z,VDACtest,142,g,FALSE,445.3,1,r,v,2,,
c1z,VDACtest,143,g,FALSE,478.2,2,g,h,0,,
c1z,VDACtest,144,g,FALSE,675.9,2,g,v,1,,
c1z,VDACtest,145,g,TRUE,565.1,1,r,v,2,,
c1z,VDACtest,146,g,TRUE,732.4,2,g,h,4,,
c1z,VDACtest,147,g,TRUE,517.4,2,g,h,4,,
c1z,VDACtest,148,g,TRUE,573,2,g,v,0,,
c1z,VDACtest,149,g,TRUE,659.4,2,g,v,4,,
c1z,VDACtest,150,g,TRUE,500.3,2,g,v,3,,
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
c1z,VDACtest,151,g,FALSE,537,2,g,h,0,,
c1z,VDACtest,152,g,TRUE,612.8,2,g,h,4,,
c1z,VDACtest,153,g,TRUE,646,1,r,v,5,,
c1z,VDACtest,154,g,TRUE,533.8,1,r,h,3,,
c1z,VDACtest,155,g,FALSE,486.3,1,r,v,0,,
c1z,VDACtest,156,g,TRUE,668.6,2,g,h,0,,
c1z,VDACtest,157,g,FALSE,566.1,1,r,h,1,,
c1z,VDACtest,158,g,TRUE,596.3,2,g,v,0,,
c1z,VDACtest,159,g,FALSE,540.7,1,r,v,0,,
c1z,VDACtest,160,g,TRUE,645.7,1,r,h,0,,
c1z,VDACtest,161,g,TRUE,597.5,1,r,v,1,,
c1z,VDACtest,162,g,TRUE,668.7,1,r,h,4,,
c1z,VDACtest,163,g,TRUE,621.3,2,g,v,3,,
c1z,VDACtest,164,g,TRUE,557.2,1,r,v,3,,
c1z,VDACtest,165,g,TRUE,485.2,1,r,h,5,,
c1z,VDACtest,166,g,TRUE,469.1,2,g,v,2,,
c1z,VDACtest,167,g,TRUE,653.1,2,g,h,0,,
c1z,VDACtest,168,g,FALSE,566.1,1,r,h,2,,
c1z,VDACtest,169,g,TRUE,660.4,1,r,h,4,,
c1z,VDACtest,170,g,TRUE,572,1,r,v,4,,
c1z,VDACtest,171,g,TRUE,621.9,2,g,h,2,,
c1z,VDACtest,172,g,TRUE,637.4,1,r,h,2,,
c1z,VDACtest,173,g,TRUE,564.7,1,r,h,2,,
c1z,VDACtest,174,g,TRUE,501.4,2,g,v,2,,
c1z,VDACtest,175,g,TRUE,622,1,r,v,2,,
c1z,VDACtest,176,g,TRUE,509.7,1,r,v,1,,
c1z,VDACtest,177,g,TRUE,524.3,1,r,v,1,,
c1z,VDACtest,178,g,TRUE,581.7,1,r,v,4,,
c1z,VDACtest,179,g,TRUE,548.8,2,g,v,1,,
c1z,VDACtest,180,g,TRUE,541.6,2,g,h,1,,
c1z,VDACtest,181,g,FALSE,723.9,1,r,v,4,,
c1z,VDACtest,182,g,TRUE,668.5,2,g,h,2,,
c1z,VDACtest,183,g,TRUE,547.4,1,r,h,1,,
c1z,VDACtest,184,g,TRUE,564.2,1,r,v,3,,
c1z,VDACtest,185,g,TRUE,452.6,1,r,v,2,,
c1z,VDACtest,186,g,TRUE,526.9,1,r,v,5,,
c1z,VDACtest,187,g,TRUE,580.2,2,g,v,4,,
c1z,VDACtest,188,g,TRUE,469.1,1,r,h,5,,
c1z,VDACtest,189,g,TRUE,516.5,1,r,v,2,,
c1z,VDACtest,190,g,TRUE,486.4,2,g,v,3,,
c1z,VDACtest,191,g,TRUE,419.9,2,g,v,3,,
c1z,VDACtest,192,g,TRUE,643.1,1,r,v,4,,
c1z,VDACtest,193,g,TRUE,460.6,1,r,v,0,,
c1z,VDACtest,194,g,TRUE,506.9,1,r,h,1,,
c1z,VDACtest,195,g,TRUE,540.2,2,g,v,2,,
c1z,VDACtest,196,g,TRUE,540.6,1,r,v,4,,
c1z,VDACtest,197,g,TRUE,436,2,g,v,5,,
c1z,VDACtest,198,g,TRUE,478.5,2,g,h,2,,
c1z,VDACtest,199,g,FALSE,581.6,2,g,v,3,,
c1z,VDACtest,200,g,TRUE,436,2,g,h,2,,
c1z,RSVPtrain,0,g,FALSE,1028.9,0,b,,0,3,0
c1z,RSVPtrain,0,g,TRUE,856.6,2,g,,3,1,1
c1z,RSVPtrain,0,g,TRUE,703,1,r,,0,0,2
c1z,RSVPtrain,0,g,FALSE,617.1,1,r,,1,1,2
c1z,RSVPtrain,0,g,TRUE,999.4,1,r,,3,2,1
c1z,RSVPtrain,0,g,FALSE,906.6,0,b,,1,3,0
c1z,RSVPtrain,0,g,TRUE,992.9,0,b,,3,3,0
c1z,RSVPtrain,0,g,FALSE,897.6,2,g,,1,0,1
c1z,RSVPtrain,0,g,TRUE,927.6,2,g,,3,0,1
c1z,RSVPtrain,0,g,TRUE,528.9,2,g,,2,2,2
c1z,RSVPtest,1,g,TRUE,618.5,1,r,,0,2,1
c1z,RSVPtest,2,g,TRUE,598.9,0,b,,3,3,0
c1z,RSVPtest,3,g,TRUE,649.7,0,b,,3,3,0
c1z,RSVPtest,4,g,TRUE,805.6,0,b,,3,3,0
c1z,RSVPtest,5,g,TRUE,641.2,2,g,,3,0,1
c1z,RSVPtest,6,g,FALSE,810.2,1,r,,0,2,1
c1z,RSVPtest,7,g,FALSE,689.5,0,b,,0,3,0
c1z,RSVPtest,8,g,TRUE,384.6,1,r,,0,1,1
c1z,RSVPtest,9,g,TRUE,912.4,2,g,,0,1,1
c1z,RSVPtest,10,g,FALSE,1031.4,2,g,,1,2,1
c1z,RSVPtest,11,g,TRUE,408,1,r,,2,2,2
c1z,RSVPtest,12,g,TRUE,863,2,g,,1,0,1
c1z,RSVPtest,13,g,TRUE,704.4,0,b,,3,3,0
c1z,RSVPtest,14,g,TRUE,792.5,0,b,,2,3,0
c1z,RSVPtest,15,g,TRUE,502.1,0,b,,2,3,0
c1z,RSVPtest,16,g,TRUE,870.6,2,g,,2,1,1
c1z,RSVPtest,17,g,TRUE,623.9,0,b,,2,3,0
c1z,RSVPtest,18,g,TRUE,526.8,0,b,,3,3,0
c1z,RSVPtest,19,g,TRUE,799.9,2,g,,3,1,1
c1z,RSVPtest,20,g,FALSE,1125.1,1,r,,1,2,1
c1z,RSVPtest,21,g,TRUE,622.8,0,b,,1,3,0
c1z,RSVPtest,22,g,TRUE,686.6,1,r,,0,0,2
c1z,RSVPtest,23,g,FALSE,703.6,0,b,,3,3,0
c1z,RSVPtest,24,g,TRUE,422.7,0,b,,0,3,0
c1z,RSVPtest,25,g,TRUE,649.2,2,g,,0,0,2
c1z,RSVPtest,26,g,FALSE,584.4,0,b,,2,3,0
c1z,RSVPtest,27,g,FALSE,920.2,2,g,,3,1,1
c1z,RSVPtest,28,g,FALSE,997.3,2,g,,0,1,1
c1z,RSVPtest,29,g,TRUE,775.3,1,r,,3,1,1
c1z,RSVPtest,30,g,TRUE,564.9,2,g,,1,1,2
c1z,RSVPtest,31,g,TRUE,679.2,2,g,,2,2,2
c1z,RSVPtest,32,g,TRUE,741.4,0,b,,3,3,0
c1z,RSVPtest,33,g,TRUE,958.9,1,r,,0,2,1
c1z,RSVPtest,34,g,TRUE,735,0,b,,0,3,0
c1z,RSVPtest,35,g,TRUE,621.5,0,b,,1,3,0
c1z,RSVPtest,36,g,TRUE,686.4,2,g,,3,1,1
c1z,RSVPtest,37,g,TRUE,727,0,b,,3,3,0
c1z,RSVPtest,38,g,TRUE,503.4,1,r,,2,2,2
c1z,RSVPtest,39,g,TRUE,599.7,0,b,,0,3,0
c1z,RSVPtest,40,g,TRUE,991.1,2,g,,1,2,1
c1z,RSVPtest,41,g,TRUE,984.5,2,g,,3,0,1
c1z,RSVPtest,42,g,FALSE,368.7,0,b,,2,3,0
c1z,RSVPtest,43,g,TRUE,863.1,0,b,,0,3,0
c1z,RSVPtest,44,g,TRUE,965.8,0,b,,3,3,0
c1z,RSVPtest,45,g,TRUE,408.4,2,g,,0,2,1
c1z,RSVPtest,46,g,TRUE,639.2,1,r,,2,2,2
c1z,RSVPtest,47,g,TRUE,927.9,1,r,,1,0,1
c1z,RSVPtest,48,g,TRUE,1007.9,1,r,,2,1,1
c1z,RSVPtest,49,g,TRUE,647.6,1,r,,0,1,1
c1z,RSVPtest,50,g,TRUE,774.7,2,g,,3,1,1
c1z,RSVPtest,51,g,TRUE,1184.1,2,g,,1,0,1
c1z,RSVPtest,52,g,TRUE,664.9,2,g,,3,2,1
c1z,RSVPtest,53,g,TRUE,910.6,1,r,,3,1,1
c1z,RSVPtest,54,g,TRUE,734.1,1,r,,0,0,2
c1z,RSVPtest,55,g,TRUE,590.6,1,r,,3,1,1
c1z,RSVPtest,56,g,FALSE,959.7,1,r,,1,2,1
c1z,RSVPtest,57,g,TRUE,653.6,1,r,,0,1,1
c1z,RSVPtest,58,g,TRUE,773.9,0,b,,3,3,0
c1z,RSVPtest,59,g,TRUE,929.2,1,r,,3,0,1
c1z,RSVPtest,60,g,FALSE,694.2,0,b,,3,3,0
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
c1z,RSVPtest,61,g,TRUE,1061.8,2,g,,1,2,1
c1z,RSVPtest,62,g,TRUE,647.1,0,b,,0,3,0
c1z,RSVPtest,63,g,TRUE,792.5,1,r,,2,1,1
c1z,RSVPtest,64,g,TRUE,838.2,1,r,,3,0,1
c1z,RSVPtest,65,g,TRUE,664.7,1,r,,3,0,1
c1z,RSVPtest,66,g,TRUE,542.2,2,g,,0,2,1
c1z,RSVPtest,67,g,TRUE,582.4,0,b,,2,3,0
c1z,RSVPtest,68,g,TRUE,542.3,1,r,,1,0,1
c1z,RSVPtest,69,g,FALSE,622.9,2,g,,3,2,1
c1z,RSVPtest,70,g,FALSE,1016.7,2,g,,1,0,1
c1z,RSVPtest,71,g,TRUE,682.8,1,r,,0,2,1
c1z,RSVPtest,72,g,TRUE,693.9,2,g,,0,1,1
c1z,RSVPtest,73,g,TRUE,927.7,2,g,,3,0,1
c1z,RSVPtest,74,g,TRUE,700.6,1,r,,3,2,1
c1z,RSVPtest,75,g,TRUE,615.9,1,r,,2,0,1
c1z,RSVPtest,76,g,TRUE,463.3,2,g,,0,2,1
c1z,RSVPtest,77,g,TRUE,647,2,g,,0,0,2
c1z,RSVPtest,78,g,TRUE,932.8,1,r,,3,2,1
c1z,RSVPtest,79,g,TRUE,792.1,1,r,,3,0,1
c1z,RSVPtest,80,g,TRUE,731.8,2,g,,2,0,1
c1z,RSVPtest,81,g,TRUE,686.7,2,g,,2,0,1
c1z,RSVPtest,82,g,FALSE,421.7,0,b,,3,3,0
c1z,RSVPtest,83,g,TRUE,766.5,1,r,,3,0,1
c1z,RSVPtest,84,g,TRUE,1036.3,1,r,,3,0,1
c1z,RSVPtest,85,g,TRUE,1148.4,2,g,,3,2,1
c1z,RSVPtest,86,g,TRUE,692.1,2,g,,1,1,2
c1z,RSVPtest,87,g,TRUE,982.4,0,b,,1,3,0
c1z,RSVPtest,88,g,TRUE,847.6,1,r,,3,0,1
c1z,RSVPtest,89,g,TRUE,694,0,b,,3,3,0
c1z,RSVPtest,90,g,TRUE,735.3,1,r,,3,0,1
c1z,RSVPtest,91,g,TRUE,675.8,2,g,,2,1,1
c1z,RSVPtest,92,g,FALSE,821.3,0,b,,1,3,0
c1z,RSVPtest,93,g,TRUE,886.3,0,b,,0,3,0
c1z,RSVPtest,94,g,TRUE,957.6,2,g,,0,1,1
c1z,RSVPtest,95,g,FALSE,1038.4,2,g,,3,0,1
c1z,RSVPtest,96,g,FALSE,1278.5,0,b,,1,3,0
c1z,RSVPtest,97,g,TRUE,516.3,0,b,,0,3,0
c1z,RSVPtest,98,g,TRUE,668,1,r,,3,1,1
c1z,RSVPtest,99,g,TRUE,1006,1,r,,3,2,1
c1z,RSVPtest,100,g,TRUE,893.9,0,b,,2,3,0
c1z,RSVPtest,101,g,FALSE,830.4,0,b,,1,3,0
c1z,RSVPtest,102,g,TRUE,740,1,r,,3,2,1
c1z,RSVPtest,103,g,TRUE,439.1,0,b,,0,3,0
c1z,RSVPtest,104,g,TRUE,974.9,1,r,,0,0,2
c1z,RSVPtest,105,g,TRUE,781.8,0,b,,3,3,0
c1z,RSVPtest,106,g,TRUE,517.2,1,r,,2,1,1
c1z,RSVPtest,107,g,TRUE,407.4,2,g,,0,0,2
c1z,RSVPtest,108,g,TRUE,701.3,1,r,,0,0,2
c1z,RSVPtest,109,g,TRUE,678.1,0,b,,3,3,0
c1z,RSVPtest,110,g,TRUE,652.6,0,b,,1,3,0
c1z,RSVPtest,111,g,FALSE,814.7,1,r,,3,2,1
c1z,RSVPtest,112,g,TRUE,421.2,1,r,,1,0,1
c1z,RSVPtest,113,g,TRUE,781.2,1,r,,2,0,1
c1z,RSVPtest,114,g,TRUE,821.9,1,r,,1,1,2
c1z,RSVPtest,115,g,TRUE,614.3,1,r,,1,2,1
c1z,RSVPtest,116,g,TRUE,708.2,2,g,,0,1,1
c1z,RSVPtest,117,g,FALSE,943.6,2,g,,2,0,1
c1z,RSVPtest,118,g,FALSE,1165.7,1,r,,0,2,1
c1z,RSVPtest,119,g,FALSE,959,1,r,,0,2,1
c1z,RSVPtest,120,g,TRUE,685.4,1,r,,3,1,1
brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk,brk
c1z,RSVPtest,121,g,TRUE,764,2,g,,3,1,1
c1z,RSVPtest,122,g,TRUE,605,2,g,,3,1,1
